Customer_ID,Current_Net_Worth,Savings_Rate(%),Goal_Amount(₹),Primary_Financial_Goal,cluster,cluster_label
CUST200366,-309094.0,47.46,10954609.0,Retirement,1,High NW • Wealth (large goals)
CUST200367,3005958.0,23.85,1580533.0,Retirement,3,Mid NW • Retirement
CUST200368,889650.0,27.4,5819098.0,House,0,Mid NW • House
CUST200369,8056095.0,25.65,844009.0,Education,2,Low NW • Education
CUST200370,380606.0,8.65,233430.0,Education,2,Low NW • Education
CUST200371,36775783.0,38.87,21078636.0,Retirement,4,High NW • Wealth (modest goals)
CUST200372,3700396.0,22.74,2377452.0,Retirement,3,Mid NW • Retirement
CUST200373,1725437.0,16.74,2618942.0,Education,2,Low NW • Education
CUST200374,177691.0,15.33,2876551.0,House,0,Mid NW • House
CUST200375,112092.0,20.37,1702140.0,Retirement,3,Mid NW • Retirement
CUST200376,1171523.0,18.07,4358110.0,Retirement,3,Mid NW • Retirement
CUST200377,3015470.0,28.15,2403917.0,Education,2,Low NW • Education
CUST200378,40085113.0,50.3,6562866.0,Wealth,4,High NW • Wealth (modest goals)
CUST200379,1468879.0,16.41,5502865.0,Education,2,Low NW • Education
CUST200380,54220.0,3.47,445531.0,Emergency_Fund,2,Low NW • Education
CUST200381,9296436.0,22.78,1458557.0,Retirement,3,Mid NW • Retirement
CUST200382,22784643.0,59.35,6286427.0,House,4,High NW • Wealth (modest goals)
CUST200383,-76512.0,25.07,2334466.0,Retirement,3,Mid NW • Retirement
CUST200384,5771288.0,25.85,2741512.0,Education,2,Low NW • Education
CUST200385,770006.0,17.78,5888110.0,House,0,Mid NW • House
CUST200386,3181525.0,20.51,2035410.0,Retirement,3,Mid NW • Retirement
CUST200387,3899637.0,36.48,17062442.0,Wealth,1,High NW • Wealth (large goals)
CUST200388,3498601.0,12.56,3161657.0,Education,2,Low NW • Education
CUST200389,8004997.0,28.3,5435083.0,Education,2,Low NW • Education
CUST200390,6510991.0,26.04,2661421.0,Education,2,Low NW • Education
CUST200391,20849207.0,46.04,15075541.0,House,1,High NW • Wealth (large goals)
CUST200392,357620.0,21.04,1847847.0,House,0,Mid NW • House
CUST200393,3737247.0,27.99,3154906.0,House,0,Mid NW • House
CUST200394,4658138.0,14.01,4146486.0,Retirement,3,Mid NW • Retirement
CUST200395,8899357.0,28.3,1005186.0,House,0,Mid NW • House
CUST200396,-261958.0,18.14,2837502.0,Education,2,Low NW • Education
CUST200397,577982.0,23.66,4434504.0,Education,2,Low NW • Education
CUST200398,3682601.0,18.76,2977794.0,Retirement,3,Mid NW • Retirement
CUST200399,3526572.0,28.92,5127511.0,Retirement,3,Mid NW • Retirement
CUST200400,10517525.0,24.83,611350.0,House,0,Mid NW • House
CUST200401,8198053.0,54.86,21611480.0,Wealth,1,High NW • Wealth (large goals)
CUST200402,2221779.0,14.01,3706282.0,Education,2,Low NW • Education
CUST200403,-176498.0,16.0,4715365.0,Education,2,Low NW • Education
CUST200404,2006499.0,24.86,3482558.0,Education,2,Low NW • Education
CUST200405,34728569.0,32.09,3657200.0,Wealth,4,High NW • Wealth (modest goals)
CUST200406,843983.0,13.92,2063921.0,Retirement,3,Mid NW • Retirement
CUST200407,816593.0,29.74,1212080.0,Education,2,Low NW • Education
CUST200408,10447029.0,21.88,2473299.0,Education,2,Low NW • Education
CUST200409,5387985.0,17.09,4523556.0,House,0,Mid NW • House
CUST200410,113779.0,28.8,962242.0,House,0,Mid NW • House
CUST200411,22243790.0,46.5,21624416.0,Retirement,1,High NW • Wealth (large goals)
CUST200412,12816610.0,25.71,963689.0,House,0,Mid NW • House
CUST200413,20680.0,6.29,181808.0,Emergency_Fund,2,Low NW • Education
CUST200414,257383.0,22.28,884136.0,Retirement,3,Mid NW • Retirement
CUST200415,2827176.0,18.35,4211322.0,Retirement,3,Mid NW • Retirement
CUST200416,10546045.0,49.64,13691927.0,Wealth,1,High NW • Wealth (large goals)
CUST200417,2325913.0,15.84,5706209.0,Education,2,Low NW • Education
CUST200418,68636345.0,56.14,15538438.0,Wealth,4,High NW • Wealth (modest goals)
CUST200419,38840696.0,56.73,17828619.0,House,4,High NW • Wealth (modest goals)
CUST200420,483595.0,27.53,2506541.0,Retirement,3,Mid NW • Retirement
CUST200421,475210.0,8.6,142712.0,Education,2,Low NW • Education
CUST200422,4814766.0,24.18,5061602.0,House,0,Mid NW • House
CUST200423,2539045.0,21.02,5138154.0,House,0,Mid NW • House
CUST200424,2425314.0,23.02,4601883.0,Retirement,3,Mid NW • Retirement
CUST200425,622276.0,14.52,3631340.0,Education,2,Low NW • Education
CUST200426,3731900.0,26.47,2450129.0,Retirement,3,Mid NW • Retirement
CUST200427,3289714.0,15.25,2556659.0,Retirement,3,Mid NW • Retirement
CUST200428,4407386.0,17.92,1194484.0,Retirement,3,Mid NW • Retirement
CUST200429,2201816.0,22.19,2624654.0,Retirement,3,Mid NW • Retirement
CUST200430,242896.0,18.62,5006675.0,Retirement,3,Mid NW • Retirement
CUST200431,4588858.0,25.36,5216338.0,Education,2,Low NW • Education
CUST200432,2669262.0,15.61,1792647.0,Retirement,3,Mid NW • Retirement
CUST200433,1421959.0,14.2,5907228.0,House,0,Mid NW • House
CUST200434,6971233.0,22.31,2512228.0,House,0,Mid NW • House
CUST200435,59643009.0,45.05,4973907.0,Wealth,4,High NW • Wealth (modest goals)
CUST200436,1162439.0,14.21,3879438.0,House,0,Mid NW • House
CUST200437,5681797.0,19.5,5212006.0,Education,2,Low NW • Education
CUST200438,5313037.0,23.85,3184286.0,Retirement,3,Mid NW • Retirement
CUST200439,-556824.0,29.58,785114.0,House,0,Mid NW • House
CUST200440,377535.0,12.47,1997088.0,House,0,Mid NW • House
CUST200441,1948015.0,10.57,5250907.0,House,0,Mid NW • House
CUST200442,10555731.0,23.46,4029097.0,Retirement,3,Mid NW • Retirement
CUST200443,3453198.0,12.46,543254.0,House,0,Mid NW • House
CUST200444,8836096.0,27.06,5665630.0,Retirement,3,Mid NW • Retirement
CUST200445,75513.0,4.97,291653.0,Emergency_Fund,2,Low NW • Education
CUST200446,5149025.0,29.8,2290786.0,Retirement,3,Mid NW • Retirement
CUST200447,2211448.0,26.95,5040972.0,Retirement,3,Mid NW • Retirement
CUST200448,4053300.0,13.3,995866.0,Retirement,3,Mid NW • Retirement
CUST200449,2816986.0,13.25,3504420.0,Retirement,3,Mid NW • Retirement
CUST200450,10537740.0,28.28,2622128.0,Retirement,3,Mid NW • Retirement
CUST200451,657261.0,20.25,4226993.0,Education,2,Low NW • Education
CUST200452,1715047.0,12.15,1407794.0,Retirement,3,Mid NW • Retirement
CUST200453,44365250.0,55.21,5091735.0,Retirement,4,High NW • Wealth (modest goals)
CUST200454,3200800.0,19.0,3298243.0,Retirement,3,Mid NW • Retirement
CUST200455,1471331.0,10.69,5228460.0,Education,2,Low NW • Education
CUST200456,175533.0,44.44,9237830.0,Wealth,1,High NW • Wealth (large goals)
CUST200457,8660599.0,18.1,4794892.0,House,0,Mid NW • House
CUST200458,1785789.0,26.74,5223720.0,Retirement,3,Mid NW • Retirement
CUST200459,31676465.0,43.39,29951749.0,Retirement,1,High NW • Wealth (large goals)
CUST200460,6318081.0,54.01,23485397.0,Wealth,1,High NW • Wealth (large goals)
CUST200461,3999398.0,23.36,3673632.0,House,0,Mid NW • House
CUST200462,849533.0,17.57,4677261.0,Retirement,3,Mid NW • Retirement
CUST200463,2323032.0,16.11,5364982.0,Retirement,3,Mid NW • Retirement
CUST200464,865695.0,11.69,2799349.0,Retirement,3,Mid NW • Retirement
CUST200465,2747750.0,16.91,5330887.0,House,0,Mid NW • House
CUST200466,-206189.0,22.0,4824258.0,Retirement,3,Mid NW • Retirement
CUST200467,3078250.0,45.45,9712465.0,Wealth,1,High NW • Wealth (large goals)
CUST200468,5192619.0,23.88,5267711.0,Retirement,3,Mid NW • Retirement
CUST200469,13666150.0,53.45,28520998.0,Wealth,1,High NW • Wealth (large goals)
CUST200470,16726436.0,35.85,5911872.0,Wealth,0,Mid NW • House
CUST200471,4530387.0,22.41,2819069.0,Retirement,3,Mid NW • Retirement
CUST200472,49338861.0,58.03,20891951.0,Wealth,4,High NW • Wealth (modest goals)
CUST200473,4095652.0,22.16,732398.0,House,0,Mid NW • House
CUST200474,4241691.0,25.86,1136372.0,Retirement,3,Mid NW • Retirement
CUST200475,-511876.0,10.54,5975858.0,Retirement,3,Mid NW • Retirement
CUST200476,174196.0,22.18,2009751.0,Retirement,3,Mid NW • Retirement
CUST200477,3754042.0,13.26,4761806.0,House,0,Mid NW • House
CUST200478,2089317.0,21.67,2784224.0,House,0,Mid NW • House
CUST200479,3454965.0,23.1,4490117.0,Retirement,3,Mid NW • Retirement
CUST200480,1571250.0,21.73,3252098.0,Retirement,3,Mid NW • Retirement
CUST200481,1298035.0,23.75,832841.0,Education,2,Low NW • Education
CUST200482,-15145.0,25.86,5588736.0,Retirement,3,Mid NW • Retirement
CUST200483,-439327.0,1.61,528350.0,Emergency_Fund,2,Low NW • Education
CUST200484,13688787.0,37.95,11615547.0,Wealth,1,High NW • Wealth (large goals)
CUST200485,5647376.0,21.92,4306507.0,House,0,Mid NW • House
CUST200486,7688073.0,24.72,4027856.0,House,0,Mid NW • House
CUST200487,2596936.0,26.97,1843542.0,House,0,Mid NW • House
CUST200488,35030853.0,35.56,12521825.0,Wealth,4,High NW • Wealth (modest goals)
CUST200489,1002306.0,26.86,5040014.0,House,0,Mid NW • House
CUST200490,4774757.0,11.87,5826391.0,Education,2,Low NW • Education
CUST200491,17701079.0,31.97,11633938.0,Retirement,1,High NW • Wealth (large goals)
CUST200492,4874745.0,20.78,3946919.0,House,0,Mid NW • House
CUST200493,1866159.0,26.0,627359.0,Education,2,Low NW • Education
CUST200494,4805731.0,11.54,5306204.0,Education,2,Low NW • Education
CUST200495,4726513.0,28.64,5262073.0,Retirement,3,Mid NW • Retirement
CUST200496,-514173.0,16.46,2990272.0,House,0,Mid NW • House
CUST200497,868999.0,14.28,4282888.0,Retirement,3,Mid NW • Retirement
CUST200498,21049176.0,32.12,14100841.0,Retirement,1,High NW • Wealth (large goals)
CUST200499,-292601.0,11.56,4096975.0,House,0,Mid NW • House
CUST200500,2802056.0,10.03,1834609.0,Education,2,Low NW • Education
CUST200501,48100.0,2.37,323130.0,Emergency_Fund,2,Low NW • Education
CUST200502,6664940.0,21.58,810713.0,Education,2,Low NW • Education
CUST200503,62645598.0,52.58,28041728.0,Wealth,4,High NW • Wealth (modest goals)
CUST200504,225178.0,8.58,149367.0,Emergency_Fund,2,Low NW • Education
CUST200505,2643811.0,28.39,2201523.0,Retirement,3,Mid NW • Retirement
CUST200506,175002.0,12.74,2753249.0,Retirement,3,Mid NW • Retirement
CUST200507,16213390.0,35.31,15923917.0,Retirement,1,High NW • Wealth (large goals)
CUST200508,1968915.0,24.02,3336402.0,House,0,Mid NW • House
CUST200509,16320903.0,29.48,3329898.0,House,0,Mid NW • House
CUST200510,13373417.0,25.68,4053324.0,Retirement,3,Mid NW • Retirement
CUST200511,14563309.0,27.01,839691.0,House,0,Mid NW • House
CUST200512,180115.0,10.33,5512768.0,Retirement,3,Mid NW • Retirement
CUST200513,1474606.0,17.39,4095847.0,Education,2,Low NW • Education
CUST200514,6680563.0,16.7,1742907.0,Retirement,3,Mid NW • Retirement
CUST200515,7297477.0,28.52,4375988.0,House,0,Mid NW • House
CUST200516,12119387.0,26.5,3498941.0,Education,2,Low NW • Education
CUST200517,4050813.0,18.34,2886278.0,Education,2,Low NW • Education
CUST200518,4899484.0,10.45,2357022.0,Retirement,3,Mid NW • Retirement
CUST200519,2497063.0,25.24,2583430.0,Retirement,3,Mid NW • Retirement
CUST200520,-95531.0,27.54,1292973.0,Retirement,3,Mid NW • Retirement
CUST200521,2432603.0,28.82,4723185.0,Retirement,3,Mid NW • Retirement
CUST200522,327452.0,25.13,5552310.0,Education,2,Low NW • Education
CUST200523,-302708.0,26.47,2299956.0,Education,2,Low NW • Education
CUST200524,24984832.0,49.35,8683415.0,Retirement,4,High NW • Wealth (modest goals)
CUST200525,7628584.0,25.26,4003215.0,Retirement,3,Mid NW • Retirement
CUST200526,3384881.0,24.28,4356727.0,Retirement,3,Mid NW • Retirement
CUST200527,5344587.0,29.93,1301734.0,House,0,Mid NW • House
CUST200528,8905123.0,48.69,10476611.0,Retirement,1,High NW • Wealth (large goals)
CUST200529,8906559.0,18.77,5469328.0,House,0,Mid NW • House
CUST200530,797027.0,11.95,1181314.0,Retirement,3,Mid NW • Retirement
CUST200531,16004861.0,51.34,29493232.0,Retirement,1,High NW • Wealth (large goals)
CUST200532,3226747.0,26.93,4646463.0,Education,2,Low NW • Education
CUST200533,-119710.0,2.32,561520.0,Education,2,Low NW • Education
CUST200534,5701135.0,20.44,5504413.0,House,0,Mid NW • House
CUST200535,18663392.0,39.89,18202496.0,House,1,High NW • Wealth (large goals)
CUST200536,965067.0,25.44,5684938.0,Education,2,Low NW • Education
CUST200537,-658703.0,35.76,22860893.0,House,1,High NW • Wealth (large goals)
CUST200538,9662653.0,49.67,12326984.0,Retirement,1,High NW • Wealth (large goals)
CUST200539,2283798.0,12.42,1455246.0,House,0,Mid NW • House
CUST200540,1237870.0,12.48,533249.0,Retirement,3,Mid NW • Retirement
CUST200541,12580220.0,40.64,7233949.0,Wealth,1,High NW • Wealth (large goals)
CUST200542,-832900.0,12.06,5805323.0,Retirement,3,Mid NW • Retirement
CUST200543,4360737.0,29.21,5273411.0,Retirement,3,Mid NW • Retirement
CUST200544,7250947.0,23.32,2088294.0,Education,2,Low NW • Education
CUST200545,11818035.0,56.35,3519073.0,Retirement,1,High NW • Wealth (large goals)
CUST200546,3302115.0,27.98,1262025.0,Retirement,3,Mid NW • Retirement
CUST200547,2109277.0,20.16,4317364.0,House,0,Mid NW • House
CUST200548,1181153.0,12.82,5269350.0,House,0,Mid NW • House
CUST200549,4469191.0,19.64,5984548.0,Education,2,Low NW • Education
CUST200550,627900.0,26.38,1523460.0,House,0,Mid NW • House
CUST200551,513618.0,29.84,1578317.0,Retirement,3,Mid NW • Retirement
CUST200552,967787.0,21.36,4140315.0,House,0,Mid NW • House
CUST200553,2946891.0,14.86,4218439.0,Retirement,3,Mid NW • Retirement
CUST200554,2007536.0,11.78,683642.0,House,0,Mid NW • House
CUST200555,-228746.0,10.69,4968252.0,Retirement,3,Mid NW • Retirement
CUST200556,19648618.0,58.28,8335937.0,Wealth,4,High NW • Wealth (modest goals)
CUST200557,19104340.0,44.0,24906751.0,Retirement,1,High NW • Wealth (large goals)
CUST200558,5142741.0,25.15,1201243.0,House,0,Mid NW • House
CUST200559,7247252.0,40.06,4804000.0,Retirement,3,Mid NW • Retirement
CUST200560,5170552.0,24.32,3830119.0,House,0,Mid NW • House
CUST200561,4675516.0,29.26,5893886.0,Retirement,3,Mid NW • Retirement
CUST200562,27202971.0,43.34,15240719.0,House,4,High NW • Wealth (modest goals)
CUST200563,2329563.0,29.48,5950613.0,House,0,Mid NW • House
CUST200564,582416.0,21.09,2601631.0,Education,2,Low NW • Education
CUST200565,2538820.0,11.51,1997798.0,Retirement,3,Mid NW • Retirement
CUST200566,5653954.0,10.97,2687762.0,Retirement,3,Mid NW • Retirement
CUST200567,3630480.0,10.84,1411391.0,Education,2,Low NW • Education
CUST200568,1543918.0,26.25,1907140.0,House,0,Mid NW • House
CUST200569,17181044.0,29.47,4689726.0,House,0,Mid NW • House
CUST200570,15637127.0,28.32,1226653.0,House,0,Mid NW • House
CUST200571,11214429.0,24.45,5083789.0,House,0,Mid NW • House
CUST200572,85282.0,21.17,808019.0,Retirement,3,Mid NW • Retirement
CUST200573,41069993.0,52.79,7651431.0,Wealth,4,High NW • Wealth (modest goals)
CUST200574,4596469.0,10.32,4142425.0,Retirement,3,Mid NW • Retirement
CUST200575,7135301.0,18.64,4632586.0,House,0,Mid NW • House
CUST200576,1188259.0,21.43,2347062.0,House,0,Mid NW • House
CUST200577,13649050.0,32.62,19305479.0,Wealth,1,High NW • Wealth (large goals)
CUST200578,6154755.0,21.95,5175380.0,House,0,Mid NW • House
CUST200579,19335804.0,35.93,2063594.0,Retirement,3,Mid NW • Retirement
CUST200580,926519.0,19.48,4109992.0,House,0,Mid NW • House
CUST200581,5473023.0,29.94,3870403.0,Education,2,Low NW • Education
CUST200582,2078677.0,23.54,4229933.0,Retirement,3,Mid NW • Retirement
CUST200583,274593.0,18.79,5052005.0,Retirement,3,Mid NW • Retirement
CUST200584,54133967.0,52.35,25379573.0,Wealth,4,High NW • Wealth (modest goals)
CUST200585,7776134.0,42.55,19027230.0,Retirement,1,High NW • Wealth (large goals)
CUST200586,25978337.0,38.83,6763195.0,Wealth,4,High NW • Wealth (modest goals)
CUST200587,3503611.0,20.29,4797611.0,House,0,Mid NW • House
CUST200588,6833890.0,16.74,1516372.0,House,0,Mid NW • House
CUST200589,45835.0,29.74,1841498.0,Retirement,3,Mid NW • Retirement
CUST200590,795636.0,21.74,1820270.0,House,0,Mid NW • House
CUST200591,238826.0,2.15,578370.0,Emergency_Fund,2,Low NW • Education
CUST200592,5239706.0,29.02,3505950.0,Retirement,3,Mid NW • Retirement
CUST200593,54706250.0,59.41,10886307.0,Retirement,4,High NW • Wealth (modest goals)
CUST200594,5500790.0,14.39,5997154.0,Retirement,3,Mid NW • Retirement
CUST200595,2783618.0,29.26,4491222.0,Education,2,Low NW • Education
CUST200596,612496.0,25.47,1138558.0,Education,2,Low NW • Education
CUST200597,-217680.0,15.03,3683095.0,Education,2,Low NW • Education
CUST200598,-304778.0,3.14,426682.0,Emergency_Fund,2,Low NW • Education
CUST200599,3904971.0,16.51,548781.0,House,0,Mid NW • House
CUST200600,10700704.0,25.45,2016829.0,Education,2,Low NW • Education
CUST200601,2553932.0,10.81,3685162.0,House,0,Mid NW • House
CUST200602,16898.0,17.98,1389513.0,Retirement,3,Mid NW • Retirement
CUST200603,770486.0,19.09,5937709.0,House,0,Mid NW • House
CUST200604,2438868.0,10.11,5026933.0,Education,2,Low NW • Education
CUST200605,-107975.0,3.58,403660.0,Emergency_Fund,2,Low NW • Education
CUST200606,383353.0,17.81,3194396.0,House,0,Mid NW • House
CUST200607,6287776.0,16.42,4858501.0,House,0,Mid NW • House
CUST200608,4930905.0,24.53,4939756.0,Retirement,3,Mid NW • Retirement
CUST200609,-16238.0,25.65,4397072.0,Retirement,3,Mid NW • Retirement
CUST200610,1631459.0,16.75,3584893.0,Retirement,3,Mid NW • Retirement
CUST200611,3814921.0,29.1,5867647.0,House,0,Mid NW • House
CUST200612,7707754.0,20.7,1380478.0,Retirement,3,Mid NW • Retirement
CUST200613,10511101.0,24.5,4673073.0,Retirement,3,Mid NW • Retirement
CUST200614,713257.0,12.56,3460073.0,Retirement,3,Mid NW • Retirement
CUST200615,10402123.0,27.26,2566621.0,Retirement,3,Mid NW • Retirement
CUST200616,-7343.0,2.07,311559.0,Education,2,Low NW • Education
CUST200617,10222298.0,28.15,4438043.0,Education,2,Low NW • Education
CUST200618,10139795.0,26.3,4669385.0,House,0,Mid NW • House
CUST200619,1077307.0,21.33,4829952.0,House,0,Mid NW • House
CUST200620,28304363.0,41.65,22328774.0,Wealth,1,High NW • Wealth (large goals)
CUST200621,1868871.0,24.42,5902324.0,Retirement,3,Mid NW • Retirement
CUST200622,5666685.0,22.45,5664158.0,Education,2,Low NW • Education
CUST200623,3562555.0,29.35,4221231.0,House,0,Mid NW • House
CUST200624,1710610.0,18.22,5276679.0,Retirement,3,Mid NW • Retirement
CUST200625,95784.0,19.97,4068063.0,Retirement,3,Mid NW • Retirement
CUST200626,-219652.0,11.41,2486213.0,Retirement,3,Mid NW • Retirement
CUST200627,1005723.0,23.68,2216837.0,Retirement,3,Mid NW • Retirement
CUST200628,8149442.0,23.08,3963847.0,Education,2,Low NW • Education
CUST200629,175350.0,5.24,404811.0,Emergency_Fund,2,Low NW • Education
CUST200630,438966.0,6.15,80395.0,Emergency_Fund,2,Low NW • Education
CUST200631,-73662.0,39.32,19065094.0,Retirement,1,High NW • Wealth (large goals)
CUST200632,2212608.0,26.0,5893732.0,House,0,Mid NW • House
CUST200633,7283119.0,51.14,8601528.0,Wealth,1,High NW • Wealth (large goals)
CUST200634,8882000.0,30.57,17376243.0,House,1,High NW • Wealth (large goals)
CUST200635,3457070.0,21.08,4962318.0,Education,2,Low NW • Education
CUST200636,-18559.0,2.44,494450.0,Education,2,Low NW • Education
CUST200637,18558012.0,50.52,18827468.0,House,1,High NW • Wealth (large goals)
